datetime,gh,csky_ghi,tdry,wspd,pres_hpa,rhum,snowd_m,rainfall,consumption
2020-01-01 00:00:00,0.0,0.0,-0.839999999999975,1.51,905.63,50.91,0.0,0.001754,753.5833333333334
2020-01-01 04:00:00,0.0,0.0,-3.21999999999997,2.37,905.38,65.06,0.0,0.0,771.25
2020-01-01 05:00:00,0.0,0.0,-4.00999999999999,2.29,905.68,72.5,0.0,0.0,862.5
2020-01-01 06:00:00,0.0,0.0,-5.09999999999997,2.34,905.9,81.69,0.0,0.0,644.9516666666666
2020-01-01 07:00:00,43.2151,48.5114,-5.57999999999998,2.53,906.16,88.32,0.0,0.0,646.2149999999999
2020-01-01 08:00:00,192.8064,204.5417,-3.53999999999996,3.44,906.58,82.28,0.0,0.0,811.5566666666667
2020-01-01 09:00:00,328.8208,345.997,-2.12,5.15,906.93,74.55,0.0,0.0,665.6483333333333
2020-01-01 11:00:00,465.458,482.1421,0.870000000000005,6.65,906.7,61.67,0.0,0.0,802.0775000000001
2020-01-01 12:00:00,445.9168,462.3437,1.47000000000003,6.77,906.36,59.21,0.0,1e-06,393.06416666666667
2020-01-01 13:00:00,364.9601,382.5464,1.45000000000005,6.37,906.19,59.72,0.0,0.0,553.465
2020-01-01 14:00:00,235.7793,251.3525,0.910000000000025,5.43,906.09,62.88,0.0,0.0,593.9683333333332
2020-01-01 16:00:00,1.5302,1.7932,-2.60999999999996,3.11,906.64,80.22,0.0,0.0,710.0
2020-01-01 18:00:00,0.0,0.0,-3.45999999999998,3.23,907.91,83.23,0.0,1e-06,787.0
2020-01-01 20:00:00,0.0,0.0,-4.96999999999997,3.47,908.27,88.9,0.0,0.0,745.4166666666666
2020-01-01 21:00:00,0.0,0.0,-5.58999999999997,3.45,908.46,91.18,0.0,0.0,652.1666666666666
2020-01-01 22:00:00,0.0,0.0,-6.16999999999996,3.41,908.54,93.49,0.0,0.0,707.75
2020-01-01 23:00:00,0.0,0.0,-6.69999999999999,3.37,908.58,95.84,0.0,0.0,709.1666666666666
2020-01-02 00:00:00,0.0,0.0,-7.19,3.32,908.74,98.31,0.0,0.0,644.5833333333334
2020-01-02 01:00:00,0.0,0.0,-7.64999999999998,3.14,908.92,100.53,0.0,0.0,669.4166666666666
2020-01-02 02:00:00,0.0,0.0,-8.02999999999997,2.95,908.88,101.76,0.0,0.0,687.9166666666666
2020-01-02 03:00:00,0.0,0.0,-8.19999999999999,2.88,908.77,101.1,0.0,0.0,667.4166666666666
2020-01-02 04:00:00,0.0,0.0,-8.23999999999995,2.84,908.75,99.29,0.0,0.0,653.5833333333334
2020-01-02 05:00:00,0.0,0.0,-8.19999999999999,3.06,909.0,96.9,0.0,0.0,637.5833333333334
2020-01-02 06:00:00,0.0,0.0,-8.31,3.16,909.26,96.01,0.0,0.0,793.5291666666666
2020-01-02 08:00:00,180.1722,205.8721,-5.75,3.84,909.68,82.97,0.0,0.0,881.5533333333333
2020-01-02 10:00:00,423.6613,440.7392,-1.44999999999999,4.81,909.91,61.92,0.0,0.0,335.0425
2020-01-02 11:00:00,462.7347,480.2586,0.07000000000005,4.62,909.4,54.93,0.0,0.0,103.02000000000001
2020-01-02 12:00:00,443.3018,460.5717,1.03000000000003,4.22,908.91,50.82,0.0,0.0,448.5075
2020-01-02 13:00:00,364.2836,382.398,1.29000000000002,3.76,908.67,50.33,0.0,1e-06,627.7225
2020-01-02 14:00:00,237.9685,253.7533,0.879999999999995,3.12,908.67,54.85,0.0,0.0,262.49666666666667
2020-01-02 15:00:00,90.4668,95.6422,-0.810000000000002,1.79,908.6,71.14,0.0,0.0,174.48416666666665
2020-01-02 16:00:00,1.7729,2.0955,-2.81999999999999,1.83,908.65,74.52,0.0,0.0,183.08333333333334
2020-01-02 17:00:00,0.0,0.0,-3.40999999999997,1.89,908.77,76.35,0.0,0.0,259.4166666666667
2020-01-02 18:00:00,0.0,0.0,-4.21999999999997,1.97,908.91,77.74,0.0,0.0,293.3333333333333
2020-01-02 19:00:00,0.0,0.0,-5.04999999999995,2.05,908.93,79.29,0.0,0.0,320.9166666666667
2020-01-02 20:00:00,0.0,0.0,-5.73999999999995,2.09,909.02,81.02,0.0,0.0,302.8333333333333
2020-01-02 21:00:00,0.0,0.0,-6.23999999999995,2.07,908.99,82.8,0.0,0.0,299.8333333333333
2020-01-02 22:00:00,0.0,0.0,-6.53999999999996,1.96,908.88,83.91,0.0,0.0,406.9166666666667
2020-01-02 23:00:00,0.0,0.0,-6.67999999999995,1.82,908.68,83.39,0.0,0.0,442.0833333333333
2020-01-03 00:00:00,0.0,0.0,-6.63999999999999,1.67,908.44,81.04,0.0,0.0,444.25
2020-01-03 01:00:00,0.0,0.0,-6.48999999999995,1.56,908.3,77.66,0.0,0.0,427.6666666666667
2020-01-03 02:00:00,0.0,0.0,-6.29999999999995,1.48,907.87,74.0,0.0,0.0,801.25
2020-01-03 03:00:00,0.0,0.0,-6.08999999999997,1.37,907.36,70.13,0.0,0.0,534.1666666666666
2020-01-03 04:00:00,0.0,0.0,-5.91999999999996,1.33,907.02,66.7,0.0,0.0,269.4166666666667
2020-01-03 05:00:00,0.0,0.0,-5.81,1.33,906.95,64.11,0.0,0.0,248.66666666666666
2020-01-03 06:00:00,0.0,0.0,-5.69999999999999,1.35,906.96,62.26,0.0,0.0,235.87666666666667
2020-01-03 07:00:00,43.8888,47.6599,-5.19,1.38,907.1,62.45,0.0,0.0,251.60666666666665
2020-01-03 08:00:00,164.0812,201.293,-2.53999999999996,1.24,907.27,67.12,0.0,0.0,262.585
2020-01-03 09:00:00,319.3365,340.4807,0.189999999999998,1.52,907.26,53.2,0.0,0.0,360.7608333333334
2020-01-03 10:00:00,417.0936,435.2158,2.25,1.68,906.96,52.43,0.0,0.0,226.69083333333333
2020-01-03 11:00:00,456.7752,474.9285,4.24000000000001,1.8,906.31,51.88,0.0,0.0,550.4716666666666
2020-01-03 12:00:00,437.768,455.8656,5.71000000000004,1.79,905.67,48.57,0.0,0.0,626.4316666666666
2020-01-03 13:00:00,361.5514,380.1402,5.96000000000004,1.53,905.35,50.03,0.0,0.0,311.55500000000006
2020-01-03 14:00:00,239.4903,255.4904,5.26000000000005,0.85,905.22,59.52,0.0,0.0,275.6325
2020-01-03 15:00:00,97.6702,99.9862,3.78000000000003,0.69,905.22,54.06,0.0,0.0,256.8041666666667
2020-01-03 16:00:00,2.3416,2.605,2.68000000000001,0.65,905.32,52.72,0.0,0.0,286.5833333333333
2020-01-03 17:00:00,0.0,0.0,2.38,0.63,905.38,52.98,0.0,0.0,460.5833333333333
2020-01-03 18:00:00,0.0,0.0,2.07000000000005,0.65,905.33,53.3,0.0,0.0,683.9166666666666
2020-01-03 19:00:00,0.0,0.0,1.92000000000002,0.68,905.13,52.24,0.0,0.0,460.6666666666667
2020-01-03 20:00:00,0.0,0.0,1.89000000000004,0.66,904.91,50.43,0.0,0.0,292.3333333333333
2020-01-03 21:00:00,0.0,0.0,1.90000000000003,0.63,904.74,47.99,0.0,0.0,305.0
2020-01-03 22:00:00,0.0,0.0,1.86000000000001,0.77,904.55,45.72,0.0,0.0,540.75
2020-01-03 23:00:00,0.0,0.0,1.69,0.97,904.29,43.72,0.0,0.0,337.4166666666667
2020-01-04 00:00:00,0.0,0.0,1.42000000000002,1.07,904.05,41.63,0.0,0.0,336.0833333333333
2020-01-04 01:00:00,0.0,0.0,1.17000000000002,1.05,903.9,39.25,0.0,0.0,591.75
2020-01-04 02:00:00,0.0,0.0,0.900000000000034,0.98,903.56,37.28,0.0,0.0,307.0
2020-01-04 03:00:00,0.0,0.0,0.680000000000007,0.89,903.18,35.45,0.0,0.0,345.0833333333333
2020-01-04 04:00:00,0.0,0.0,0.510000000000048,0.71,902.93,33.72,0.0,0.0,455.5
2020-01-04 05:00:00,0.0,0.0,0.410000000000025,0.6,902.9,32.18,0.0,0.0,318.0
2020-01-04 06:00:00,0.0,0.0,0.29000000000002,0.64,902.9,31.08,0.0,0.0,278.91083333333336
2020-01-04 07:00:00,50.3205,50.6164,0.400000000000034,0.74,902.96,31.83,0.0,0.0,394.83916666666664
2020-01-04 08:00:00,198.5591,209.9098,1.66000000000003,0.81,903.03,40.17,0.0,0.0,416.35333333333335
2020-01-04 09:00:00,336.1089,352.1085,3.70000000000005,0.95,903.06,45.85,0.0,0.0,274.6933333333333
2020-01-04 10:00:00,416.7259,445.5377,5.03000000000003,1.24,902.85,39.14,0.0,0.0,247.13583333333332
2020-01-04 11:00:00,415.8858,482.9514,5.90000000000003,1.49,902.16,43.16,0.0,0.0,236.91666666666669
2020-01-04 12:00:00,387.1786,461.3285,6.29000000000002,1.74,901.5,46.4,0.0,0.0,226.0858333333333
2020-01-04 13:00:00,306.3148,380.4244,6.0,1.67,901.17,53.18,0.0,0.0,385.78083333333336
2020-01-04 14:00:00,197.0452,249.1992,4.71000000000004,1.31,901.15,67.79,0.0,0.0,388.4375
2020-01-04 15:00:00,75.7269,92.8613,3.01000000000005,1.35,901.17,61.76,0.0,0.0,379.2991666666667
2020-01-04 16:00:00,2.3513,2.5066,2.45000000000005,1.18,901.04,57.38,0.0,0.0,283.5
2020-01-04 17:00:00,0.0,0.0,2.47000000000003,1.02,900.9,56.73,0.0,2.9e-05,287.5
2020-01-04 18:00:00,0.0,0.0,2.66000000000003,0.94,900.84,55.91,0.0,0.001126,377.5
2020-01-04 19:00:00,0.0,0.0,2.80000000000001,1.01,900.63,56.69,0.0,0.003182,405.3333333333333
2020-01-04 20:00:00,0.0,0.0,2.75,1.12,900.48,58.07,0.0,0.00452,313.6666666666667
2020-01-04 21:00:00,0.0,0.0,2.44,1.22,900.26,60.4,0.0,0.001794,333.1666666666667
2020-01-04 22:00:00,0.0,0.0,1.85000000000002,1.33,899.92,64.17,0.0,0.001087,552.5833333333334
2020-01-04 23:00:00,0.0,0.0,1.10000000000002,1.48,899.51,68.98,1e-06,0.002907,384.75
2020-01-05 00:00:00,0.0,0.0,0.180000000000007,1.66,899.27,75.26,5e-06,1.8e-05,307.0833333333333
2020-01-05 01:00:00,0.0,0.0,-0.42999999999995,1.98,899.34,80.68,4.3e-05,0.000315,319.1666666666667
2020-01-05 02:00:00,0.0,0.0,-0.729999999999961,2.15,899.19,85.97,9.1e-05,0.012045,422.4166666666667
2020-01-05 03:00:00,0.0,0.0,-0.810000000000002,2.42,899.01,88.22,0.000162,0.03886,304.0833333333333
2020-01-05 04:00:00,0.0,0.0,-1.0,2.6,898.78,89.24,0.000251,0.078673,280.9166666666667
2020-01-05 05:00:00,0.0,0.0,-1.17999999999995,2.35,898.71,89.69,0.000462,0.012925,294.1666666666667
2020-01-05 06:00:00,0.0,0.0,-1.38,2.01,898.55,89.83,0.000826,0.000552,300.70916666666665
2020-01-05 07:00:00,7.9561,44.2655,-1.41999999999996,1.97,898.43,89.05,0.001095,0.000233,556.9658333333334
2020-01-05 08:00:00,76.746,195.2575,-0.449999999999989,2.71,898.5,83.95,0.001249,0.000143,333.59583333333336
2020-01-05 09:00:00,127.8871,336.9163,0.360000000000014,3.9,898.44,78.31,0.00136,0.002698,782.9133333333333
2020-01-05 10:00:00,129.9129,434.4883,0.870000000000005,5.14,898.09,72.18,0.001434,0.005978,800.4833333333333
2020-01-05 11:00:00,153.9147,476.4565,1.07000000000005,6.0,897.54,65.84,0.00146,0.003457,356.06333333333333
2020-01-05 12:00:00,145.4667,459.8061,0.720000000000027,6.83,897.02,61.03,0.001467,0.002747,242.91583333333332
2020-01-05 13:00:00,156.106,384.2658,-0.0399999999999636,7.31,896.82,59.61,0.001477,1e-06,367.685
2020-01-05 14:00:00,92.7594,257.5897,-0.849999999999966,7.42,897.11,61.4,0.001499,1e-06,447.70000000000005
2020-01-05 15:00:00,51.3486,100.5329,-1.76999999999998,6.85,897.48,66.35,0.001522,2e-06,568.7800000000001
2020-01-05 16:00:00,1.5965,3.0313,-2.75999999999999,6.66,897.83,72.89,0.001561,1e-06,305.4166666666667
2020-01-05 17:00:00,0.0,0.0,-3.10999999999996,7.67,898.22,76.01,0.001635,3e-06,270.8333333333333
2020-01-05 18:00:00,0.0,0.0,-3.38,8.05,898.57,77.06,0.001769,1.1e-05,526.1666666666666
2020-01-05 19:00:00,0.0,0.0,-3.64999999999998,8.14,898.83,77.49,0.001843,1.5e-05,270.75
2020-01-05 20:00:00,0.0,0.0,-3.87,8.23,899.16,77.68,0.001848,7e-06,262.3333333333333
2020-01-05 21:00:00,0.0,0.0,-4.0,8.37,899.6,77.94,0.001853,5e-06,274.9166666666667
2020-01-05 22:00:00,0.0,0.0,-4.25,8.39,899.97,79.04,0.001857,4e-06,804.5833333333334
2020-01-05 23:00:00,0.0,0.0,-4.64999999999998,8.14,900.11,80.44,0.001699,1e-06,625.5
2020-01-06 00:00:00,0.0,0.0,-5.04999999999995,7.98,900.2,81.09,0.001683,0.0,320.3333333333333
2020-01-06 01:00:00,0.0,0.0,-5.34999999999997,7.95,900.51,80.91,0.001627,0.0,292.5
2020-01-06 02:00:00,0.0,0.0,-5.75999999999999,7.67,900.61,80.99,0.001616,0.0,258.1666666666667
2020-01-06 03:00:00,0.0,0.0,-6.15999999999997,7.33,900.64,81.22,0.001603,0.0,368.5
2020-01-06 04:00:00,0.0,0.0,-6.53999999999996,6.91,900.81,82.24,0.00158,0.0,372.0
2020-01-06 05:00:00,0.0,0.0,-6.81,6.63,901.12,83.01,0.00158,0.0,372.8333333333333
2020-01-06 06:00:00,0.0,0.0,-7.06999999999999,6.34,901.43,83.75,0.001571,0.0,396.24333333333334
2020-01-06 07:00:00,44.7899,49.543,-6.94,6.36,901.8,82.68,0.001564,0.0,628.1758333333333
2020-01-06 08:00:00,163.6343,207.8469,-5.81,6.97,902.12,78.0,0.001562,0.0,388.1175
2020-01-06 09:00:00,278.8255,351.5128,-4.28999999999996,7.94,902.29,71.35,0.00156,0.0,311.9116666666667
2020-01-06 10:00:00,378.2346,449.6251,-3.06999999999999,8.86,902.11,65.13,0.001571,1e-06,239.30833333333334
2020-01-06 11:00:00,427.2661,491.0033,-2.44,9.01,901.58,62.2,0.001564,1e-06,248.9925
2020-01-06 12:00:00,374.0882,472.9691,-2.03999999999996,8.93,901.09,61.14,0.001576,1e-06,286.3375
2020-01-06 13:00:00,316.4634,395.3704,-1.95999999999998,8.75,900.95,61.85,0.001568,1e-06,634.5775
2020-01-06 14:00:00,204.9409,265.9149,-2.25999999999999,8.29,901.12,63.68,0.001545,1e-06,374.7608333333333
2020-01-06 15:00:00,87.6889,105.5987,-3.04999999999995,7.3,901.59,67.93,0.001534,2e-06,263.7558333333333
2020-01-06 16:00:00,3.2768,3.5831,-4.23999999999995,6.08,902.2,73.95,0.001538,2e-06,527.0833333333334
2020-01-06 17:00:00,0.0,0.0,-4.95999999999998,5.63,902.69,77.27,0.001536,2e-06,474.5
2020-01-06 18:00:00,0.0,0.0,-5.59999999999997,5.35,902.99,79.82,0.001529,2e-06,291.8333333333333
2020-01-06 19:00:00,0.0,0.0,-6.15999999999997,5.17,903.04,81.99,0.001364,0.0,244.75
2020-01-06 20:00:00,0.0,0.0,-6.65999999999997,4.98,903.0,84.28,0.001365,0.0,289.0833333333333
2020-01-06 21:00:00,0.0,0.0,-7.07999999999998,4.85,903.02,86.25,0.001366,0.0,435.5833333333333
2020-01-06 22:00:00,0.0,0.0,-7.56999999999999,4.56,903.02,88.74,0.001367,0.0,394.4166666666667
2020-01-06 23:00:00,0.0,0.0,-7.96999999999997,4.47,902.86,90.12,0.001367,0.0,353.1666666666667
2020-01-07 00:00:00,0.0,0.0,-8.31999999999999,4.44,902.74,90.6,0.001368,0.0,328.0833333333333
2020-01-07 01:00:00,0.0,0.0,-8.73999999999995,4.33,902.82,91.11,0.001368,0.0,553.5833333333334
2020-01-07 02:00:00,0.0,0.0,-9.02999999999997,4.39,902.89,90.66,0.001369,0.0,800.6666666666666
2020-01-07 03:00:00,0.0,0.0,-9.21999999999997,4.46,902.9,89.81,0.001369,0.0,294.5
2020-01-07 04:00:00,0.0,0.0,-9.28999999999996,4.42,902.97,89.08,0.001369,0.0,265.9166666666667
2020-01-07 05:00:00,0.0,0.0,-9.34999999999997,4.26,903.04,89.09,0.00137,0.0,244.83333333333334
2020-01-07 06:00:00,0.0,0.0,-9.41999999999996,4.09,903.04,89.3,0.00137,0.0,253.625
2020-01-07 07:00:00,47.4024,51.1994,-8.89999999999998,4.28,903.17,86.4,0.001371,0.0,428.4266666666667
2020-01-07 08:00:00,189.6829,213.3464,-7.01999999999998,5.07,903.44,79.38,0.00137,0.0,331.5233333333333
2020-01-07 09:00:00,345.6494,359.9792,-4.75999999999999,5.97,903.6,70.74,0.001367,0.0,321.93416666666667
2020-01-07 10:00:00,447.5919,460.995,-2.79999999999995,5.97,903.65,61.87,0.001361,0.0,441.6791666666666
2020-01-07 11:00:00,491.3743,505.2996,-1.34999999999997,5.57,903.43,55.68,0.001349,0.0,477.2083333333333
2020-01-07 12:00:00,475.7404,488.8272,-0.399999999999977,5.16,903.21,51.49,0.001332,0.0,418.935
2020-01-07 13:00:00,397.662,411.0914,-0.0600000000000023,4.66,903.2,50.24,0.001317,0.0,596.8691666666666
2020-01-07 14:00:00,265.5765,279.8303,-0.310000000000002,4.04,903.44,52.51,0.001308,0.0,503.4558333333334
2020-01-07 15:00:00,110.3025,115.0321,-1.69,2.5,903.62,65.01,0.001306,0.0,378.8616666666667
2020-01-07 16:00:00,3.4525,4.4335,-4.08999999999997,2.22,903.88,73.07,0.001306,0.0,420.5
2020-01-07 17:00:00,0.0,0.0,-5.13999999999999,2.39,904.1,72.38,0.001306,0.0,497.25
2020-01-07 18:00:00,0.0,0.0,-5.89999999999998,2.46,904.29,72.19,0.001307,0.0,245.25
2020-01-07 19:00:00,0.0,0.0,-6.46999999999997,2.41,904.5,72.29,0.001307,0.0,264.8333333333333
2020-01-07 20:00:00,0.0,0.0,-6.96999999999997,2.44,904.7,73.14,0.001307,0.0,346.3333333333333
2020-01-07 21:00:00,0.0,0.0,-7.34999999999997,2.42,904.88,73.98,0.001307,0.0,482.4166666666667
2020-01-07 22:00:00,0.0,0.0,-7.72999999999996,2.41,905.05,75.05,0.001307,0.0,410.3333333333333
2020-01-07 23:00:00,0.0,0.0,-8.08999999999997,2.37,905.12,76.05,0.001308,0.0,372.4166666666667
2020-01-08 00:00:00,0.0,0.0,-8.42999999999995,2.36,905.25,76.96,0.001308,0.0,622.0
2020-01-08 01:00:00,0.0,0.0,-8.70999999999998,2.4,905.43,77.44,0.001308,0.0,445.0
2020-01-08 02:00:00,0.0,0.0,-8.94,2.43,905.43,77.68,0.001308,0.0,311.6666666666667
2020-01-08 03:00:00,0.0,0.0,-9.13999999999999,2.47,905.37,77.78,0.001308,0.0,310.5833333333333
2020-01-08 04:00:00,0.0,0.0,-9.27999999999997,2.5,905.47,77.52,0.001309,0.0,447.9166666666667
2020-01-08 05:00:00,0.0,0.0,-9.38999999999999,2.56,905.82,77.11,0.001309,0.0,240.41666666666666
2020-01-08 06:00:00,0.0,0.0,-9.5,2.62,906.23,76.93,0.001309,0.0,226.64249999999998
2020-01-08 07:00:00,48.5089,48.7829,-8.69,2.63,906.78,75.01,0.001309,0.0,322.9733333333333
2020-01-08 08:00:00,194.4671,206.5017,-5.69999999999999,3.3,907.48,65.5,0.001309,0.0,437.7941666666667
2020-01-08 09:00:00,332.7214,350.4883,-3.59999999999997,4.33,907.92,57.84,0.001305,0.0,217.0408333333333
2020-01-08 10:00:00,432.19,449.4595,-1.59999999999997,5.01,907.93,51.37,0.001297,0.0,157.88333333333333
2020-01-08 11:00:00,474.4343,492.2953,0.0100000000000477,4.91,907.64,48.92,0.001281,0.0,376.95000000000005
2020-01-08 12:00:00,457.6849,475.2639,1.04000000000002,4.59,907.37,48.38,0.001258,0.0,272.89
2020-01-08 13:00:00,381.8264,399.7727,1.40000000000003,4.15,907.32,49.37,0.001229,0.0,285.41083333333336
2020-01-08 14:00:00,256.8442,273.4564,1.08000000000004,3.43,907.51,54.13,0.001212,0.0,443.5833333333333
2020-01-08 15:00:00,106.2765,114.184,-0.729999999999961,2.02,907.81,70.11,0.001209,0.0,265.7558333333333
2020-01-08 16:00:00,4.3986,4.8645,-2.98999999999995,2.07,908.26,72.06,0.001209,0.0,236.41666666666666
2020-01-08 17:00:00,0.0,0.0,-3.66999999999996,2.02,908.61,72.04,0.00121,0.0,309.8333333333333
2020-01-08 18:00:00,0.0,0.0,-4.44,2.03,908.87,71.89,0.00121,0.0,600.75
2020-01-08 19:00:00,0.0,0.0,-5.13999999999999,2.02,908.98,71.96,0.00121,0.0,242.91666666666666
2020-01-08 20:00:00,0.0,0.0,-5.63999999999999,1.97,908.96,72.07,0.00121,0.0,240.75
2020-01-08 21:00:00,0.0,0.0,-6.03999999999996,1.88,908.98,72.28,0.00121,0.0,582.9166666666666
2020-01-08 22:00:00,0.0,0.0,-6.38999999999999,1.71,908.9,72.58,0.00121,0.0,377.3333333333333
2020-01-08 23:00:00,0.0,0.0,-6.65999999999997,1.55,908.8,72.67,0.00121,0.0,606.4166666666666
2020-01-09 00:00:00,0.0,0.0,-6.91999999999996,1.47,908.77,72.93,0.001211,0.0,328.1666666666667
2020-01-09 01:00:00,0.0,0.0,-7.06,1.32,908.73,72.46,0.001211,0.0,320.3333333333333
2020-01-09 02:00:00,0.0,0.0,-7.0,1.1,908.41,70.86,0.001211,0.0,504.0
2020-01-09 03:00:00,0.0,0.0,-6.82999999999998,0.84,907.99,68.67,0.001211,0.0,394.0
2020-01-09 04:00:00,0.0,0.0,-6.73999999999995,0.67,907.77,67.06,0.001211,0.0,261.0833333333333
2020-01-09 05:00:00,0.0,0.0,-6.77999999999997,0.68,907.75,66.28,0.001211,0.0,316.9166666666667
2020-01-09 06:00:00,0.0,0.0,-6.87,0.74,907.75,65.95,0.001211,0.0,392.56583333333333
2020-01-09 07:00:00,42.7069,51.4138,-6.48999999999995,0.8,907.66,66.02,0.001211,0.0,278.4475
2020-01-09 08:00:00,184.5107,211.9007,-4.22999999999996,0.79,907.88,67.3,0.001211,0.0,315.045
2020-01-09 09:00:00,339.7048,356.4532,-1.91999999999996,1.15,908.0,58.63,0.001207,0.0,402.81916666666666
2020-01-09 10:00:00,439.1619,455.544,0.28000000000003,1.19,907.88,57.0,0.001181,0.0,339.21999999999997
2020-01-09 11:00:00,481.1529,498.4107,2.61000000000001,1.08,907.28,52.61,0.001112,0.0,299.9275
2020-01-09 12:00:00,464.2895,481.325,4.0,0.83,906.77,50.99,0.001026,0.0,564.5208333333334
2020-01-09 13:00:00,388.8199,406.0659,4.53000000000003,0.49,906.39,52.08,0.000956,0.0,301.7091666666667
2020-01-09 14:00:00,263.6753,280.0429,4.24000000000001,0.22,906.25,58.54,0.000916,0.0,288.2025
2020-01-09 15:00:00,116.0807,119.9936,3.15000000000003,0.23,906.12,56.47,0.000907,0.0,277.13166666666666
2020-01-09 16:00:00,5.436,5.7924,2.16000000000003,0.55,906.18,55.92,0.000907,0.0,491.9166666666667
2020-01-09 17:00:00,0.0,0.0,1.67000000000002,0.71,906.4,57.88,0.000907,0.0,230.66666666666666
2020-01-09 18:00:00,0.0,0.0,1.29000000000002,0.77,906.63,59.16,0.000907,0.0,231.33333333333334
2020-01-09 19:00:00,0.0,0.0,0.920000000000016,0.84,906.63,60.07,0.000907,0.0,447.0833333333333
2020-01-09 20:00:00,0.0,0.0,0.710000000000036,0.93,906.66,59.68,0.000908,0.0,415.1666666666667
2020-01-09 21:00:00,0.0,0.0,0.57000000000005,1.04,906.59,58.75,0.000908,0.0,222.16666666666666
2020-01-09 22:00:00,0.0,0.0,0.300000000000011,1.2,906.35,58.62,0.000908,0.0,465.8333333333333
2020-01-09 23:00:00,0.0,0.0,-0.20999999999998,1.39,905.96,59.68,0.000908,0.0,429.5
2020-01-10 00:00:00,0.0,0.0,-0.829999999999984,1.51,905.67,61.28,0.000908,0.0,324.3333333333333
2020-01-10 01:00:00,0.0,0.0,-1.17999999999995,1.61,905.6,61.52,0.000908,0.0,561.25
2020-01-10 02:00:00,0.0,0.0,-1.48999999999995,1.68,905.36,61.34,0.000908,0.0,366.9166666666667
2020-01-10 03:00:00,0.0,0.0,-1.72999999999996,1.68,905.08,60.99,0.000908,0.0,250.66666666666666
2020-01-10 04:00:00,0.0,0.0,-1.88,1.52,904.96,60.56,0.000908,0.0,336.4166666666667
2020-01-10 05:00:00,0.0,0.0,-1.76999999999998,1.21,904.95,58.87,0.000909,0.0,358.5833333333333
2020-01-10 06:00:00,0.0,0.0,-1.75999999999999,0.86,904.85,56.92,0.000909,0.0,211.10333333333332
2020-01-10 07:00:00,47.094,48.3678,-1.48999999999995,0.58,904.8,55.4,0.000909,0.0,369.5175
2020-01-10 08:00:00,190.8322,202.5897,0.390000000000043,0.48,904.94,60.19,0.000904,0.0,474.31166666666667
2020-01-10 09:00:00,325.5345,343.6229,2.52000000000004,0.71,905.06,53.57,0.000869,0.0,208.01416666666665
2020-01-10 10:00:00,421.4959,439.7769,4.30000000000001,1.01,904.93,51.0,0.000804,0.0,79.41666666666666
2020-01-10 11:00:00,461.4013,479.9778,6.08000000000004,1.42,904.44,51.77,0.000727,0.0,83.1525
2020-01-10 12:00:00,443.3879,461.697,7.35000000000002,1.73,904.12,48.39,0.000653,0.0,85.80749999999999
2020-01-10 13:00:00,369.3225,386.8687,7.25,1.62,904.03,52.36,0.000593,0.0,187.03
2020-01-10 14:00:00,248.2121,262.9786,6.27000000000004,1.15,904.07,60.98,0.000555,0.0,162.80916666666667
2020-01-10 15:00:00,104.6518,109.2604,4.83000000000004,0.84,904.1,58.8,0.000542,0.0,657.15
2020-01-10 16:00:00,4.7427,5.2901,4.12,0.37,904.15,56.1,0.000542,0.0,163.0
2020-01-10 17:00:00,0.0,0.0,3.81,0.42,904.32,56.85,0.000542,0.0,112.75
2020-01-10 18:00:00,0.0,0.0,3.52000000000004,0.69,904.36,57.74,0.000542,0.0,74.33333333333333
2020-01-10 19:00:00,0.0,0.0,3.51000000000005,0.76,904.41,57.21,0.000542,0.0,104.66666666666667
2020-01-10 20:00:00,0.0,0.0,3.38,0.71,904.58,57.37,0.000542,0.0,289.4166666666667
2020-01-10 21:00:00,0.0,0.0,3.24000000000001,0.64,904.79,57.72,0.000542,0.0,267.0833333333333
2020-01-10 22:00:00,0.0,0.0,3.20000000000005,0.64,904.84,57.66,0.000542,1e-06,191.75
2020-01-10 23:00:00,0.0,0.0,3.10000000000002,0.83,904.67,57.79,0.000542,2e-06,210.5
2020-01-11 00:00:00,0.0,0.0,2.74000000000001,1.09,904.49,59.43,0.000542,9e-06,192.91666666666666
2020-01-11 01:00:00,0.0,0.0,2.49000000000001,1.21,904.58,61.06,0.000542,3.7e-05,318.9166666666667
2020-01-11 02:00:00,0.0,0.0,2.36000000000001,1.18,904.52,61.6,0.000542,0.000125,143.41666666666666
2020-01-11 03:00:00,0.0,0.0,2.20000000000005,1.16,904.39,62.74,0.000542,0.000431,125.08333333333333
2020-01-11 04:00:00,0.0,0.0,1.81,1.31,904.45,65.24,0.000542,0.00105,218.58333333333334
2020-01-11 05:00:00,0.0,0.0,1.28000000000003,1.51,904.73,68.99,0.000542,0.002592,189.0
2020-01-11 06:00:00,0.0,0.0,0.720000000000027,1.65,904.91,72.75,0.000542,0.006003,162.70666666666668
2020-01-11 07:00:00,24.7737,42.7597,0.689999999999998,1.7,904.94,77.09,0.000542,0.012806,214.53
2020-01-11 08:00:00,60.7074,187.6238,1.98000000000002,1.73,905.02,78.27,0.000577,0.028288,466.09
2020-01-11 09:00:00,128.289,325.3118,2.93000000000001,2.27,905.19,75.75,0.00054,0.058469,223.62583333333333
